origen,destino,tipo_relacion,peso,score_semantico,campo_origen
ARTICULO::2-s2.0-85189898702,"AFILIACION::sree narayana guru college, chelannur",AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::rajarata university of sri lanka,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::fondazione policlinico universitario agostino gemelli irccs,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::rumailah hospital,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::hamad medical corporation,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::birzeit university,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::institute of endemic diseases sudan,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::haramaya university,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::jimma university,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::ajman university,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::university of management and technology lahore,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::universitas jenderal soedirman,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::universitas padjadjaran,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::poznan university of medical sciences,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::lebanese american university,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::universite ferhat abbas setif 1,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,"AFILIACION::international vaccine institute, seoul",AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::al-zaytoonah university of jordan,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::the university of jordan,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::king edward medical university lahore,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::yasuj university of medical sciences,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::alexandria university,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::usmanu danfodiyo university,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::sapienza universita di roma,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,"AFILIACION::universita cattolica del sacro cuore, campus di roma",AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::university of south australia,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::london school of hygiene & tropical medicine,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::university of patras,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,"AFILIACION::university of california, san diego",AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::universidade federal de minas gerais,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::massachusetts general hospital,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::university of southern california,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::university of washington school of medicine,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::unsw sydney,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,"AFILIACION::university of california, los angeles",AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,"AFILIACION::mayo clinic scottsdale-phoenix, arizona",AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::university of technology sydney,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::u.s. department of veterans affairs,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::universitat basel,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::washington university school of medicine in st. louis,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::cleveland clinic foundation,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::the brody school of medicine,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::university of missouri school of medicine,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,"AFILIACION::university college hospital, ibadan",AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::john sealy school of medicine,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::queen's university,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,"AFILIACION::national nutrition and food technology research institute, shahid beheshti university of medical sciences",AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::university of saskatchewan,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::keck school of medicine of usc,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::imperial college london,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::martin-luther-universitat halle-wittenberg,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::unsw medicine,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::fudan university,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::the hong kong polytechnic university,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::united arab emirates university,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::yale school of nursing,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::yakn dogu universitesi,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::university of ibadan,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::southeast university,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::duke university school of medicine,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::joan c. edwards school of medicine,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::bayero university,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,"AFILIACION::universita degli studi di catania, scuola di medicina",AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::harvard medical school,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::baylor college of medicine,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::university of tennessee health science center,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::stellenbosch university,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,"AFILIACION::mashhad university of medical sciences, school of medicine",AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::mashhad university of medical sciences,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::faculty of medicine,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::university of bahrain,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::ministry of health,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::mcwilliams school of biomedical informatics,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::clinical sciences department,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::aleta wondo hospital,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::edo state university uzairue,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::clinical research institute of benin (ircb),AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::khatam alanbia hospital,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::adolescent friendly research initiative and care,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::federal ministry of health,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::shefa neuroscience research center,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::king edward memorial hospital,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::riphah institute of pharmaceutical sciences,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::college of medicine,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::conservation south africa,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::miami cancer institute,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,AFILIACION::institute of public health,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85189898702,PAIS::australia,PAIS_RELACIONADO,0.1,,
ARTICULO::2-s2.0-85189898702,PAIS::nigeria,PAIS_RELACIONADO,0.1,,
ARTICULO::2-s2.0-85189898702,PAIS::pakistan,PAIS_RELACIONADO,0.1,,
ARTICULO::2-s2.0-85189898702,PAIS::greece,PAIS_RELACIONADO,0.1,,
ARTICULO::2-s2.0-85189898702,PAIS::india,PAIS_RELACIONADO,0.1,,
ARTICULO::2-s2.0-85189898702,PAIS::united states,PAIS_RELACIONADO,0.1,,
ARTICULO::2-s2.0-85189898702,PAIS::iran,PAIS_RELACIONADO,0.1,,
ARTICULO::2-s2.0-85189898702,PAIS::ghana,PAIS_RELACIONADO,0.1,,
ARTICULO::2-s2.0-85189898702,PAIS::saudi arabia,PAIS_RELACIONADO,0.1,,
ARTICULO::2-s2.0-85189898702,PAIS::ethiopia,PAIS_RELACIONADO,0.1,,
ARTICULO::2-s2.0-85189898702,PAIS::malaysia,PAIS_RELACIONADO,0.1,,
ARTICULO::2-s2.0-85189898702,PAIS::iraq,PAIS_RELACIONADO,0.1,,
ARTICULO::2-s2.0-85189898702,PAIS::sri lanka,PAIS_RELACIONADO,0.1,,
ARTICULO::2-s2.0-85189898702,PAIS::italy,PAIS_RELACIONADO,0.1,,
ARTICULO::2-s2.0-85189898702,PAIS::qatar,PAIS_RELACIONADO,0.1,,
ARTICULO::2-s2.0-85189898702,PAIS::palestine,PAIS_RELACIONADO,0.1,,
ARTICULO::2-s2.0-85189898702,PAIS::sudan,PAIS_RELACIONADO,0.1,,
ARTICULO::2-s2.0-85189898702,PAIS::united arab emirates,PAIS_RELACIONADO,0.1,,
ARTICULO::2-s2.0-85189898702,PAIS::indonesia,PAIS_RELACIONADO,0.1,,
ARTICULO::2-s2.0-85189898702,PAIS::poland,PAIS_RELACIONADO,0.1,,
ARTICULO::2-s2.0-85189898702,PAIS::lebanon,PAIS_RELACIONADO,0.1,,
ARTICULO::2-s2.0-85189898702,PAIS::algeria,PAIS_RELACIONADO,0.1,,
ARTICULO::2-s2.0-85189898702,PAIS::south korea,PAIS_RELACIONADO,0.1,,
ARTICULO::2-s2.0-85189898702,PAIS::jordan,PAIS_RELACIONADO,0.1,,
ARTICULO::2-s2.0-85189898702,PAIS::egypt,PAIS_RELACIONADO,0.1,,
ARTICULO::2-s2.0-85189898702,PAIS::united kingdom,PAIS_RELACIONADO,0.1,,
ARTICULO::2-s2.0-85189898702,PAIS::brazil,PAIS_RELACIONADO,0.1,,
ARTICULO::2-s2.0-85189898702,PAIS::switzerland,PAIS_RELACIONADO,0.1,,
ARTICULO::2-s2.0-85189898702,PAIS::canada,PAIS_RELACIONADO,0.1,,
ARTICULO::2-s2.0-85189898702,PAIS::germany,PAIS_RELACIONADO,0.1,,
ARTICULO::2-s2.0-85189898702,PAIS::china,PAIS_RELACIONADO,0.1,,
ARTICULO::2-s2.0-85189898702,PAIS::hong kong,PAIS_RELACIONADO,0.1,,
ARTICULO::2-s2.0-85189898702,PAIS::cyprus,PAIS_RELACIONADO,0.1,,
ARTICULO::2-s2.0-85189898702,PAIS::south africa,PAIS_RELACIONADO,0.1,,
ARTICULO::2-s2.0-85189898702,PAIS::bahrain,PAIS_RELACIONADO,0.1,,
ARTICULO::2-s2.0-85189898702,PAIS::togo,PAIS_RELACIONADO,0.1,,
ARTICULO::2-s2.0-85189898702,PAIS::benin,PAIS_RELACIONADO,0.1,,
ARTICULO::2-s2.0-85189898702,FINANCIADOR::united states agency for international development,TIENE_FINANCIADOR,0.65,,
FRAGMENTO::2-s2.0-85189898702::nombre_producto::6,INDICADOR::el proyecto desarrolla intervenciones que contribuyeron a disminuir tasas de mortalidad en poblaciones especificas.,EVIDENCIA_CANDIDATA_DE,0.595132,0.595132,nombre_producto
FRAGMENTO::2-s2.0-85189898702::nombre_producto::6,INDICADOR::el proyecto contribuye a prevenir riesgos en salud publica.,EVIDENCIA_CANDIDATA_DE,0.428185,0.428185,nombre_producto
FRAGMENTO::2-s2.0-85189898702::nombre_producto::6,INDICADOR::mejora en la calidad de vida o bienestar atribuida al proyecto.,EVIDENCIA_CANDIDATA_DE,0.424181,0.424181,nombre_producto
FRAGMENTO::2-s2.0-85189898702::resumen::7,INDICADOR::el proyecto desarrolla intervenciones que contribuyeron a disminuir tasas de mortalidad en poblaciones especificas.,EVIDENCIA_CANDIDATA_DE,0.62004,0.62004,resumen
FRAGMENTO::2-s2.0-85189898702::resumen::7,INDICADOR::el proyecto contribuye a prevenir riesgos en salud publica.,EVIDENCIA_CANDIDATA_DE,0.475283,0.475283,resumen
FRAGMENTO::2-s2.0-85189898702::resumen::7,INDICADOR::mejora en la calidad de vida o bienestar atribuida al proyecto.,EVIDENCIA_CANDIDATA_DE,0.429709,0.429709,resumen
FRAGMENTO::2-s2.0-85189898702::resumen::8,INDICADOR::el proyecto desarrolla intervenciones que contribuyeron a disminuir tasas de mortalidad en poblaciones especificas.,EVIDENCIA_CANDIDATA_DE,0.475205,0.475205,resumen
FRAGMENTO::2-s2.0-85189898702::resumen::9,INDICADOR::el proyecto desarrolla intervenciones que contribuyeron a disminuir tasas de mortalidad en poblaciones especificas.,EVIDENCIA_CANDIDATA_DE,0.492412,0.492412,resumen
FRAGMENTO::2-s2.0-85189898702::resumen::10,INDICADOR::el proyecto desarrolla intervenciones que contribuyeron a disminuir tasas de mortalidad en poblaciones especificas.,EVIDENCIA_CANDIDATA_DE,0.522949,0.522949,resumen
FRAGMENTO::2-s2.0-85189898702::resumen::11,INDICADOR::el proyecto desarrolla intervenciones que contribuyeron a disminuir tasas de mortalidad en poblaciones especificas.,EVIDENCIA_CANDIDATA_DE,0.433058,0.433058,resumen
FRAGMENTO::2-s2.0-85189898702::resumen::12,INDICADOR::el proyecto desarrolla intervenciones que contribuyeron a disminuir tasas de mortalidad en poblaciones especificas.,EVIDENCIA_CANDIDATA_DE,0.456676,0.456676,resumen
FRAGMENTO::2-s2.0-85189898702::resumen::13,INDICADOR::el proyecto desarrolla intervenciones que contribuyeron a disminuir tasas de mortalidad en poblaciones especificas.,EVIDENCIA_CANDIDATA_DE,0.55368,0.55368,resumen
FRAGMENTO::2-s2.0-85189898702::resumen::14,INDICADOR::el proyecto desarrolla intervenciones que contribuyeron a disminuir tasas de mortalidad en poblaciones especificas.,EVIDENCIA_CANDIDATA_DE,0.533794,0.533794,resumen
FRAGMENTO::2-s2.0-85189898702::resumen::15,INDICADOR::el proyecto desarrolla intervenciones que contribuyeron a disminuir tasas de mortalidad en poblaciones especificas.,EVIDENCIA_CANDIDATA_DE,0.589961,0.589961,resumen
ARTICULO::2-s2.0-85156248326,FRAGMENTO::2-s2.0-85156248326::facultad::1,CONTIENE,1.0,,
ARTICULO::2-s2.0-85156248326,FRAGMENTO::2-s2.0-85156248326::programa_creacion::2,CONTIENE,1.0,,
ARTICULO::2-s2.0-85156248326,FRAGMENTO::2-s2.0-85156248326::tipo_documental::3,CONTIENE,1.0,,
ARTICULO::2-s2.0-85156248326,FRAGMENTO::2-s2.0-85156248326::investigador_docente::4,CONTIENE,1.0,,
ARTICULO::2-s2.0-85156248326,FRAGMENTO::2-s2.0-85156248326::anio::5,CONTIENE,1.0,,
ARTICULO::2-s2.0-85156248326,FRAGMENTO::2-s2.0-85156248326::nombre_producto::6,CONTIENE,1.0,,
ARTICULO::2-s2.0-85156248326,FRAGMENTO::2-s2.0-85156248326::resumen::7,CONTIENE,1.0,,
ARTICULO::2-s2.0-85156248326,FRAGMENTO::2-s2.0-85156248326::resumen::8,CONTIENE,1.0,,
ARTICULO::2-s2.0-85156248326,FRAGMENTO::2-s2.0-85156248326::resumen::9,CONTIENE,1.0,,
ARTICULO::2-s2.0-85156248326,FRAGMENTO::2-s2.0-85156248326::resumen::10,CONTIENE,1.0,,
ARTICULO::2-s2.0-85156248326,FRAGMENTO::2-s2.0-85156248326::resumen::11,CONTIENE,1.0,,
ARTICULO::2-s2.0-85156248326,FRAGMENTO::2-s2.0-85156248326::resumen::12,CONTIENE,1.0,,
ARTICULO::2-s2.0-85156248326,FRAGMENTO::2-s2.0-85156248326::resumen::13,CONTIENE,1.0,,
ARTICULO::2-s2.0-85156248326,FRAGMENTO::2-s2.0-85156248326::palabras_clave::14,CONTIENE,1.0,,
ARTICULO::2-s2.0-85156248326,FRAGMENTO::2-s2.0-85156248326::nombre_revista_libro::15,CONTIENE,1.0,,
ARTICULO::2-s2.0-85156248326,FRAGMENTO::2-s2.0-85156248326::fuente::16,CONTIENE,1.0,,
ARTICULO::2-s2.0-85156248326,FRAGMENTO::2-s2.0-85156248326::coautores::17,CONTIENE,1.0,,
ARTICULO::2-s2.0-85156248326,FRAGMENTO::2-s2.0-85156248326::afiliacion_coautores::18,CONTIENE,1.0,,
ARTICULO::2-s2.0-85156248326,FRAGMENTO::2-s2.0-85156248326::pais_coautores::19,CONTIENE,1.0,,
ARTICULO::2-s2.0-85156248326,FACULTAD::educacion,PERTENECE_FACULTAD,0.35,,
ARTICULO::2-s2.0-85156248326,PROGRAMA::mega prime educacion,PERTENECE_PROGRAMA,0.4,,
ARTICULO::2-s2.0-85156248326,"INVESTIGADOR::de souza martins, marlucio",TIENE_INVESTIGADOR,0.65,,
ARTICULO::2-s2.0-85156248326,PALABRA_CLAVE::health,TIENE_PALABRA_CLAVE,0.7,,
ARTICULO::2-s2.0-85156248326,PALABRA_CLAVE::psychological factors,TIENE_PALABRA_CLAVE,0.7,,
ARTICULO::2-s2.0-85156248326,PALABRA_CLAVE::quality of life,TIENE_PALABRA_CLAVE,0.7,,
ARTICULO::2-s2.0-85156248326,PALABRA_CLAVE::systematic review,TIENE_PALABRA_CLAVE,0.7,,
ARTICULO::2-s2.0-85156248326,PALABRA_CLAVE::university students,TIENE_PALABRA_CLAVE,0.7,,
ARTICULO::2-s2.0-85156248326,"COAUTOR::de souza-martins, marlucio",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85156248326,"COAUTOR::figueroa-angel, melba ximena",TIENE_COAUTOR,0.65,,
ARTICULO::2-s2.0-85156248326,AFILIACION::universidad santo tomas,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85156248326,AFILIACION::pontificia universidad javeriana,AFILIACION_RELACIONADA,0.55,,
ARTICULO::2-s2.0-85156248326,PAIS::colombia,PAIS_RELACIONADO,0.1,,
FRAGMENTO::2-s2.0-85156248326::nombre_producto::6,INDICADOR::mejora en la calidad de vida o bienestar atribuida al proyecto.,EVIDENCIA_CANDIDATA_DE,0.423873,0.423873,nombre_producto
FRAGMENTO::2-s2.0-85156248326::resumen::7,"INDICADOR::el proyecto incorpora enfoques interdisciplinarios o transdisciplinarios tanto en el planteamiento del problema como en los metodos, tipos de analisis y perspectivas conceptuales utilizadas.",EVIDENCIA_CANDIDATA_DE,0.542274,0.542274,resumen
FRAGMENTO::2-s2.0-85156248326::resumen::7,INDICADOR::el proyecto fortalece el bienestar fisico y mental de la poblacion.,EVIDENCIA_CANDIDATA_DE,0.5285,0.5285,resumen
FRAGMENTO::2-s2.0-85156248326::resumen::7,INDICADOR::mejora en la calidad de vida o bienestar atribuida al proyecto.,EVIDENCIA_CANDIDATA_DE,0.505439,0.505439,resumen
FRAGMENTO::2-s2.0-85156248326::resumen::8,INDICADOR::el proyecto fortalece el bienestar fisico y mental de la poblacion.,EVIDENCIA_CANDIDATA_DE,0.497965,0.497965,resumen
FRAGMENTO::2-s2.0-85156248326::resumen::8,INDICADOR::mejora en la calidad de vida o bienestar atribuida al proyecto.,EVIDENCIA_CANDIDATA_DE,0.495478,0.495478,resumen
FRAGMENTO::2-s2.0-85156248326::resumen::8,"INDICADOR::el proyecto impulsa el crecimiento economico de los grupos de interes (medido en tir, ingresos, calidad de vida, etc.).",EVIDENCIA_CANDIDATA_DE,0.443964,0.443964,resumen
FRAGMENTO::2-s2.0-85156248326::resumen::9,INDICADOR::el proyecto fortalece el bienestar fisico y mental de la poblacion.,EVIDENCIA_CANDIDATA_DE,0.491545,0.491545,resumen
FRAGMENTO::2-s2.0-85156248326::resumen::9,INDICADOR::mejora en la calidad de vida o bienestar atribuida al proyecto.,EVIDENCIA_CANDIDATA_DE,0.487117,0.487117,resumen
FRAGMENTO::2-s2.0-85156248326::resumen::9,INDICADOR::el proyecto implementa acciones orientadas a mejorar la calidad de vida de personas en situacion de discapacidad.,EVIDENCIA_CANDIDATA_DE,0.446755,0.446755,resumen
FRAGMENTO::2-s2.0-85156248326::resumen::10,"INDICADOR::el proyecto desarrolla soluciones ambientales asociadas a servicios ecosistemicos, biodiversidad o sostenibilidad ambiental.",EVIDENCIA_CANDIDATA_DE,0.543469,0.543469,resumen
FRAGMENTO::2-s2.0-85156248326::resumen::10,"INDICADOR::el proyecto genera mejoras sostenibles en el entorno ambiental, economico y social de los grupos de interes.",EVIDENCIA_CANDIDATA_DE,0.538302,0.538302,resumen
FRAGMENTO::2-s2.0-85156248326::resumen::10,INDICADOR::el proyecto establece mecanismos para el dialogo de saberes entre actores academicos y otros actores sociales.,EVIDENCIA_CANDIDATA_DE,0.49721,0.49721,resumen
FRAGMENTO::2-s2.0-85156248326::resumen::11,"INDICADOR::el proyecto incorpora enfoques interdisciplinarios o transdisciplinarios tanto en el planteamiento del problema como en los metodos, tipos de analisis y perspectivas conceptuales utilizadas.",EVIDENCIA_CANDIDATA_DE,0.441104,0.441104,resumen
FRAGMENTO::2-s2.0-85156248326::resumen::11,"INDICADOR::nivel en que los resultados, metodologias o saberes generados por el proyecto son difundidos en formatos comprensibles, abiertos y reutilizables, y en que dichos materiales son efectivamente consultados y aprovechados por publicos diversos.",EVIDENCIA_CANDIDATA_DE,0.427231,0.427231,resumen
FRAGMENTO::2-s2.0-85156248326::resumen::11,INDICADOR::mejora en la calidad de vida o bienestar atribuida al proyecto.,EVIDENCIA_CANDIDATA_DE,0.426338,0.426338,resumen
FRAGMENTO::2-s2.0-85156248326::resumen::13,INDICADOR::mejora en la calidad de vida o bienestar atribuida al proyecto.,EVIDENCIA_CANDIDATA_DE,0.498963,0.498963,resumen
FRAGMENTO::2-s2.0-85156248326::resumen::13,INDICADOR::el proyecto fortalece el bienestar fisico y mental de la poblacion.,EVIDENCIA_CANDIDATA_DE,0.497361,0.497361,resumen
FRAGMENTO::2-s2.0-85156248326::resumen::13,INDICADOR::el proyecto implementa acciones orientadas a mejorar la calidad de vida de personas en situacion de discapacidad.,EVIDENCIA_CANDIDATA_DE,0.439248,0.439248,resumen
FRAGMENTO::2-s2.0-85156248326::palabras_clave::14,INDICADOR::mejora en la calidad de vida o bienestar atribuida al proyecto.,EVIDENCIA_CANDIDATA_DE,0.612708,0.612708,palabras_clave
FRAGMENTO::2-s2.0-85156248326::palabras_clave::14,INDICADOR::el proyecto fortalece el bienestar fisico y mental de la poblacion.,EVIDENCIA_CANDIDATA_DE,0.574101,0.574101,palabras_clave
FRAGMENTO::2-s2.0-85156248326::palabras_clave::14,INDICADOR::el proyecto implementa acciones orientadas a mejorar la calidad de vida de personas en situacion de discapacidad.,EVIDENCIA_CANDIDATA_DE,0.519835,0.519835,palabras_clave
ARTICULO::2-s2.0-85099940331,FRAGMENTO::2-s2.0-85099940331::facultad::1,CONTIENE,1.0,,
ARTICULO::2-s2.0-85099940331,FRAGMENTO::2-s2.0-85099940331::programa_creacion::2,CONTIENE,1.0,,
ARTICULO::2-s2.0-85099940331,FRAGMENTO::2-s2.0-85099940331::tipo_documental::3,CONTIENE,1.0,,
ARTICULO::2-s2.0-85099940331,FRAGMENTO::2-s2.0-85099940331::investigador_docente::4,CONTIENE,1.0,,
ARTICULO::2-s2.0-85099940331,FRAGMENTO::2-s2.0-85099940331::anio::5,CONTIENE,1.0,,
ARTICULO::2-s2.0-85099940331,FRAGMENTO::2-s2.0-85099940331::nombre_producto::6,CONTIENE,1.0,,
ARTICULO::2-s2.0-85099940331,FRAGMENTO::2-s2.0-85099940331::resumen::7,CONTIENE,1.0,,
ARTICULO::2-s2.0-85099940331,FRAGMENTO::2-s2.0-85099940331::resumen::8,CONTIENE,1.0,,
ARTICULO::2-s2.0-85099940331,FRAGMENTO::2-s2.0-85099940331::resumen::9,CONTIENE,1.0,,
ARTICULO::2-s2.0-85099940331,FRAGMENTO::2-s2.0-85099940331::resumen::10,CONTIENE,1.0,,
ARTICULO::2-s2.0-85099940331,FRAGMENTO::2-s2.0-85099940331::resumen::11,CONTIENE,1.0,,
ARTICULO::2-s2.0-85099940331,FRAGMENTO::2-s2.0-85099940331::resumen::12,CONTIENE,1.0,,
ARTICULO::2-s2.0-85099940331,FRAGMENTO::2-s2.0-85099940331::palabras_clave::13,CONTIENE,1.0,,
ARTICULO::2-s2.0-85099940331,FRAGMENTO::2-s2.0-85099940331::nombre_revista_libro::14,CONTIENE,1.0,,
ARTICULO::2-s2.0-85099940331,FRAGMENTO::2-s2.0-85099940331::fuente::15,CONTIENE,1.0,,
ARTICULO::2-s2.0-85099940331,FRAGMENTO::2-s2.0-85099940331::coautores::16,CONTIENE,1.0,,
ARTICULO::2-s2.0-85099940331,FRAGMENTO::2-s2.0-85099940331::afiliacion_coautores::17,CONTIENE,1.0,,
ARTICULO::2-s2.0-85099940331,FRAGMENTO::2-s2.0-85099940331::pais_coautores::18,CONTIENE,1.0,,
ARTICULO::2-s2.0-85099940331,FACULTAD::psicologia,PERTENECE_FACULTAD,0.35,,
ARTICULO::2-s2.0-85099940331,PROGRAMA::tanda mega prime,PERTENECE_PROGRAMA,0.4,,
ARTICULO::2-s2.0-85099940331,"INVESTIGADOR::lopez lopez, wilson",TIENE_INVESTIGADOR,0.65,,
ARTICULO::2-s2.0-85099940331,PALABRA_CLAVE::bibliometric analysis,TIENE_PALABRA_CLAVE,0.7,,
